order_id,order_date,customer_id,product_id,category,region,sales_channel,customer_segment,quantity,unit_price,discount_pct,revenue,cost,shipping_cost,profit,payment_method
ORD109980,2025-10-16,CUST10624,P589,Home & Kitchen,South,Referral,New Customer,1,6488.18,0.15,5514.95,1816.69,135.12,3563.14,Debit Card
ORD108229,2025-10-16,CUST17030,P756,Fashion,North,Direct,Returning Customer,1,2342.69,0.1,2108.42,890.22,189.9,1028.3,Credit Card
ORD109506,2025-10-16,CUST17425,P448,Electronics,West,Paid Search,Returning Customer,1,29333.22,0.05,27866.56,6453.31,188.91,21224.34,Debit Card
ORD103821,2025-10-16,CUST13508,P492,Home & Kitchen,South,Direct,New Customer,2,3061.51,0.05,5816.86,1714.44,200.58,3901.83,COD
ORD102003,2025-10-16,CUST18130,P320,Home & Kitchen,South,Organic Search,New Customer,1,5741.55,0.15,4880.32,1607.64,47.24,3225.45,UPI
ORD106675,2025-10-16,CUST18296,P334,Sports,South,Paid Search,New Customer,1,4025.94,0.0,4025.94,1288.3,53.11,2684.53,COD
ORD102890,2025-10-16,CUST17560,P794,Home & Kitchen,South,Organic Search,Loyal Customer,1,6057.42,0.15,5148.81,1696.08,101.77,3350.96,Net Banking
ORD101165,2025-10-16,CUST12808,P168,Sports,West,Direct,Returning Customer,1,2367.92,0.1,2131.13,757.73,191.82,1181.57,UPI
ORD108939,2025-10-17,CUST19501,P721,Home & Kitchen,South,Paid Search,New Customer,2,7538.34,0.0,15076.68,4221.47,215.44,10639.76,UPI
ORD103575,2025-10-17,CUST14790,P672,Home & Kitchen,West,Organic Search,Loyal Customer,1,3950.32,0.1,3555.29,1106.09,231.88,2217.33,UPI
ORD106385,2025-10-17,CUST10640,P588,Beauty,North,Referral,Returning Customer,2,1547.33,0.1,2785.2,1299.76,94.7,1390.73,Credit Card
ORD104880,2025-10-17,CUST10738,P266,Home & Kitchen,West,Organic Search,New Customer,1,3712.66,0.15,3155.76,1039.54,195.15,1921.06,UPI
ORD107778,2025-10-17,CUST17805,P104,Books,Central,Organic Search,Returning Customer,1,595.57,0.1,536.01,178.67,112.69,244.66,UPI
ORD101187,2025-10-17,CUST12658,P726,Electronics,South,Direct,New Customer,1,20482.83,0.0,20482.83,4506.22,155.11,15821.5,COD
ORD100052,2025-10-17,CUST12633,P774,Books,West,Referral,Loyal Customer,2,605.76,0.1,1090.36,363.45,73.74,653.17,UPI
ORD100486,2025-10-17,CUST16798,P713,Electronics,South,Direct,Returning Customer,1,25149.21,0.15,21376.83,5532.83,81.17,15762.84,UPI
ORD100025,2025-10-17,CUST19572,P257,Sports,East,Paid Search,Returning Customer,2,2071.02,0.15,3520.73,1325.45,89.02,2106.26,Credit Card
ORD108725,2025-10-17,CUST12623,P656,Beauty,Central,Referral,Loyal Customer,1,1362.93,0.05,1294.78,572.43,210.62,511.74,COD
ORD100753,2025-10-17,CUST17231,P361,Home & Kitchen,South,Paid Search,New Customer,1,6945.6,0.2,5556.48,1944.77,248.01,3363.7,Debit Card
ORD101826,2025-10-17,CUST15438,P583,Electronics,East,Direct,Loyal Customer,1,20615.91,0.05,19585.11,4535.5,121.31,14928.3,COD
ORD109678,2025-10-17,CUST16974,P989,Fashion,East,Referral,New Customer,1,2028.38,0.1,1825.54,770.78,140.91,913.84,UPI
ORD107943,2025-10-17,CUST17242,P419,Electronics,North,Organic Search,Returning Customer,1,28351.32,0.2,22681.06,6237.29,61.28,16382.48,Credit Card
ORD108246,2025-10-17,CUST18591,P482,Home & Kitchen,West,Email,New Customer,2,4544.75,0.15,7726.08,2545.06,211.91,4969.11,UPI
ORD103415,2025-10-17,CUST15197,P189,Fashion,South,Social Media,New Customer,2,2418.66,0.1,4353.59,1838.18,145.17,2370.24,UPI
ORD101131,2025-10-17,CUST11272,P169,Fashion,West,Direct,Returning Customer,1,2149.69,0.15,1827.24,816.88,249.89,760.46,Credit Card
ORD103788,2025-10-17,CUST13369,P782,Electronics,North,Social Media,Returning Customer,1,25265.02,0.1,22738.52,5558.31,233.14,16947.07,COD
ORD109549,2025-10-17,CUST11157,P844,Books,North,Direct,New Customer,1,716.24,0.1,644.61,214.87,105.23,324.51,UPI
ORD109470,2025-10-17,CUST12848,P582,Fashion,Central,Organic Search,New Customer,1,2128.89,0.0,2128.89,808.98,111.73,1208.18,Debit Card
ORD104783,2025-10-17,CUST17241,P818,Home & Kitchen,West,Paid Search,Returning Customer,2,5466.62,0.0,10933.24,3061.31,84.33,7787.6,UPI
ORD103995,2025-10-17,CUST17174,P984,Fashion,North,Social Media,New Customer,1,2331.19,0.05,2214.63,885.85,146.33,1182.45,UPI
ORD109828,2025-10-17,CUST15607,P421,Sports,South,Direct,Returning Customer,1,3405.44,0.0,3405.44,1089.74,136.86,2178.84,UPI
ORD102180,2025-10-17,CUST13916,P847,Home & Kitchen,West,Organic Search,New Customer,2,4566.07,0.1,8218.92,2557.0,235.21,5426.72,COD
ORD107769,2025-10-17,CUST17693,P636,Beauty,North,Organic Search,Returning Customer,1,755.68,0.05,717.9,317.39,197.71,202.8,Debit Card
ORD101355,2025-10-18,CUST15432,P315,Books,East,Direct,Returning Customer,1,689.91,0.05,655.42,206.97,220.09,228.35,Credit Card
ORD107347,2025-10-18,CUST13019,P767,Fashion,Central,Social Media,New Customer,1,2255.43,0.15,1917.12,857.06,137.48,922.58,UPI
ORD105324,2025-10-18,CUST15790,P582,Electronics,West,Organic Search,Loyal Customer,2,26258.19,0.0,52516.38,11553.6,140.37,40822.41,UPI
ORD103509,2025-10-18,CUST19950,P837,Electronics,West,Social Media,New Customer,3,17477.15,0.0,52431.44,11534.92,113.68,40782.85,Debit Card
ORD103812,2025-10-18,CUST16095,P969,Home & Kitchen,Central,Paid Search,New Customer,2,5257.86,0.15,8938.37,2944.4,64.11,5929.86,Credit Card
ORD108619,2025-10-18,CUST19081,P261,Electronics,South,Organic Search,Loyal Customer,2,15494.01,0.1,27889.22,6817.36,83.41,20988.44,UPI
ORD100380,2025-10-18,CUST12340,P426,Electronics,South,Social Media,New Customer,1,30136.2,0.0,30136.2,6629.96,166.42,23339.81,Debit Card
ORD105521,2025-10-18,CUST13684,P108,Fashion,East,Paid Search,New Customer,1,3017.63,0.2,2414.1,1146.7,63.53,1203.88,UPI
ORD107314,2025-10-18,CUST17756,P688,Electronics,West,Organic Search,Loyal Customer,1,19885.83,0.0,19885.83,4374.88,98.77,15412.18,UPI
ORD106270,2025-10-18,CUST16201,P931,Home & Kitchen,West,Email,Loyal Customer,1,5862.45,0.15,4983.08,1641.49,41.77,3299.83,UPI
ORD108196,2025-10-18,CUST13331,P945,Beauty,South,Direct,Loyal Customer,1,1119.24,0.15,951.36,470.08,161.05,320.22,Net Banking
ORD105274,2025-10-18,CUST10593,P348,Fashion,South,Social Media,Returning Customer,3,2419.95,0.0,7259.85,2758.74,190.64,4310.47,COD
ORD104619,2025-10-18,CUST19998,P920,Sports,West,Referral,Returning Customer,1,2442.55,0.2,1954.04,781.61,209.29,963.14,Net Banking
ORD109696,2025-10-18,CUST12329,P832,Home & Kitchen,Central,Organic Search,New Customer,3,6787.77,0.15,17308.81,5701.73,247.12,11359.97,UPI
ORD108656,2025-10-18,CUST13600,P976,Fashion,South,Organic Search,Loyal Customer,3,3213.86,0.05,9159.49,3663.8,100.05,5395.64,Credit Card
ORD109264,2025-10-19,CUST12423,P359,Sports,West,Paid Search,New Customer,2,2117.61,0.1,3811.69,1355.27,106.99,2349.43,UPI
ORD105831,2025-10-19,CUST10210,P318,Fashion,South,Email,Loyal Customer,1,1699.99,0.05,1614.99,646.0,192.83,776.17,COD
ORD103604,2025-10-19,CUST15516,P763,Home & Kitchen,North,Organic Search,New Customer,2,6011.1,0.05,11421.08,3366.21,45.47,8009.4,Credit Card
ORD102639,2025-10-19,CUST17357,P850,Beauty,West,Paid Search,Returning Customer,3,1321.64,0.15,3370.19,1665.27,134.86,1570.06,Debit Card
ORD102242,2025-10-19,CUST19627,P105,Fashion,South,Direct,Loyal Customer,2,1854.77,0.0,3709.55,1409.63,118.0,2181.92,Credit Card
ORD102371,2025-10-19,CUST15178,P105,Sports,North,Organic Search,Returning Customer,1,3075.71,0.0,3075.71,984.23,231.14,1860.34,UPI
ORD108214,2025-10-19,CUST11563,P485,Home & Kitchen,North,Organic Search,Loyal Customer,1,5902.83,0.0,5902.83,1652.79,124.85,4125.19,Debit Card
ORD109227,2025-10-19,CUST10133,P584,Books,North,Organic Search,New Customer,1,590.01,0.2,472.01,177.0,105.98,189.02,Credit Card
ORD107328,2025-10-19,CUST11868,P903,Home & Kitchen,South,Organic Search,New Customer,1,7338.26,0.15,6237.53,2054.71,58.54,4124.27,Debit Card
ORD106587,2025-10-19,CUST10402,P766,Electronics,Central,Direct,Returning Customer,2,9298.49,0.15,15807.44,4091.34,79.5,11636.6,UPI
ORD109736,2025-10-19,CUST12266,P594,Beauty,North,Direct,Returning Customer,1,875.15,0.05,831.39,367.56,46.81,417.02,UPI
ORD103228,2025-10-19,CUST18410,P374,Electronics,West,Paid Search,Returning Customer,1,23418.23,0.25,17563.67,5152.01,63.12,12348.54,COD
ORD106464,2025-10-19,CUST12768,P937,Sports,East,Organic Search,New Customer,2,3272.67,0.2,5236.27,2094.51,53.39,3088.37,Net Banking
ORD109424,2025-10-19,CUST12555,P780,Books,North,Direct,New Customer,2,763.96,0.0,1527.92,458.38,107.3,962.25,UPI
ORD102960,2025-10-19,CUST13917,P498,Home & Kitchen,East,Social Media,Returning Customer,1,3158.49,0.0,3158.49,884.38,244.85,2029.26,UPI
ORD109423,2025-10-19,CUST17432,P424,Fashion,South,Organic Search,Returning Customer,3,2345.55,0.2,5629.32,2673.93,156.81,2798.58,UPI
ORD101699,2025-10-19,CUST19161,P940,Fashion,South,Paid Search,New Customer,3,1064.1,0.1,2873.07,1213.07,62.62,1597.37,Credit Card
ORD100241,2025-10-20,CUST18725,P653,Books,West,Email,New Customer,1,472.16,0.25,354.12,141.65,226.96,-14.48,Net Banking
ORD103188,2025-10-20,CUST10572,P358,Sports,East,Direct,New Customer,1,3364.05,0.1,3027.65,1076.5,101.84,1849.31,COD
ORD104151,2025-10-20,CUST17569,P580,Electronics,West,Referral,New Customer,1,17284.43,0.1,15555.99,3802.57,129.78,11623.63,Net Banking
ORD100618,2025-10-20,CUST14056,P948,Sports,North,Direct,New Customer,1,2827.19,0.05,2685.83,904.7,170.83,1610.3,Credit Card
ORD108593,2025-10-20,CUST15555,P902,Books,North,Email,New Customer,1,524.81,0.1,472.33,157.44,63.44,251.45,COD
ORD108052,2025-10-20,CUST15138,P840,Books,South,Organic Search,Returning Customer,1,576.4,0.2,461.12,172.92,114.88,173.32,UPI
ORD106594,2025-10-20,CUST10458,P667,Beauty,East,Social Media,Loyal Customer,1,1646.93,0.1,1482.24,691.71,45.18,745.35,UPI
ORD108843,2025-10-20,CUST14193,P628,Books,South,Organic Search,New Customer,2,744.18,0.0,1488.36,446.51,60.87,980.98,COD
ORD102782,2025-10-20,CUST16299,P608,Books,West,Organic Search,Loyal Customer,1,787.21,0.15,669.13,236.16,202.66,230.3,COD
ORD102958,2025-10-20,CUST17311,P187,Home & Kitchen,North,Organic Search,New Customer,1,4159.99,0.1,3743.99,1164.8,87.44,2491.76,Debit Card
ORD105055,2025-10-20,CUST12175,P386,Beauty,East,Referral,Loyal Customer,2,1395.73,0.25,2093.59,1172.41,162.88,758.3,Debit Card
ORD109873,2025-10-20,CUST16803,P896,Home & Kitchen,South,Referral,Returning Customer,1,5386.2,0.1,4847.58,1508.14,225.48,3113.96,Net Banking
ORD109690,2025-10-20,CUST14520,P437,Books,North,Direct,Returning Customer,3,514.23,0.1,1388.41,462.8,169.8,755.81,UPI
ORD103906,2025-10-20,CUST19562,P211,Fashion,Central,Organic Search,Returning Customer,2,1613.14,0.05,3064.97,1225.99,234.79,1604.2,Debit Card
ORD107770,2025-10-20,CUST13657,P676,Fashion,North,Organic Search,New Customer,1,2696.94,0.25,2022.71,1024.84,44.15,953.71,UPI
ORD106263,2025-10-20,CUST17643,P936,Books,East,Organic Search,Returning Customer,1,763.92,0.1,687.52,229.17,58.81,399.54,Debit Card
ORD106327,2025-10-20,CUST18088,P299,Fashion,Central,Email,New Customer,1,2642.65,0.25,1981.98,1004.21,53.32,924.46,Net Banking
ORD104386,2025-10-20,CUST11365,P156,Books,East,Referral,Returning Customer,2,540.98,0.25,811.48,324.59,185.05,301.83,UPI
ORD108061,2025-10-20,CUST17025,P324,Home & Kitchen,South,Direct,New Customer,2,3461.77,0.05,6577.37,1938.59,175.91,4462.87,Debit Card
ORD103379,2025-10-20,CUST14834,P499,Beauty,North,Organic Search,Returning Customer,1,1012.79,0.1,911.51,425.37,41.61,444.53,Credit Card
ORD102318,2025-10-20,CUST12850,P915,Fashion,North,Paid Search,New Customer,1,1597.4,0.05,1517.53,607.01,52.28,858.23,Credit Card
ORD104893,2025-10-20,CUST12695,P496,Home & Kitchen,South,Paid Search,Returning Customer,2,4758.06,0.1,8564.51,2664.52,180.71,5719.29,COD
ORD103118,2025-10-20,CUST15130,P219,Home & Kitchen,Central,Paid Search,Loyal Customer,1,4848.1,0.15,4120.89,1357.47,154.24,2609.18,Debit Card
ORD103620,2025-10-20,CUST14023,P915,Beauty,South,Direct,New Customer,1,1393.49,0.0,1393.49,585.26,133.75,674.48,UPI
ORD102694,2025-10-20,CUST18663,P906,Books,South,Organic Search,New Customer,1,619.43,0.05,588.46,185.83,173.62,229.01,Credit Card
ORD109888,2025-10-20,CUST16225,P929,Home & Kitchen,Central,Paid Search,Returning Customer,1,5688.24,0.25,4266.18,1592.71,152.41,2521.06,Debit Card
ORD104335,2025-10-21,CUST19873,P503,Electronics,North,Organic Search,New Customer,1,23259.03,0.15,19770.17,5116.99,102.46,14550.73,Net Banking
ORD106928,2025-10-21,CUST15781,P345,Beauty,South,Social Media,Returning Customer,1,1140.63,0.0,1140.63,479.07,153.96,507.61,UPI
ORD103801,2025-10-21,CUST12651,P437,Books,West,Email,Returning Customer,1,192.53,0.2,154.03,57.76,71.19,25.07,Net Banking
ORD109356,2025-10-21,CUST11625,P972,Sports,Central,Organic Search,Returning Customer,2,3621.38,0.25,5432.07,2317.68,63.17,3051.22,UPI
ORD109482,2025-10-21,CUST13594,P742,Beauty,West,Email,New Customer,1,1327.53,0.2,1062.03,557.56,218.11,286.35,Credit Card
ORD108790,2025-10-21,CUST19769,P489,Books,North,Direct,New Customer,2,495.36,0.05,941.18,297.22,128.99,514.97,Debit Card
ORD108881,2025-10-21,CUST14558,P271,Fashion,West,Organic Search,New Customer,3,2288.43,0.2,5492.23,2608.81,194.1,2689.32,Credit Card
ORD102818,2025-10-21,CUST16463,P252,Electronics,West,Direct,Returning Customer,2,29846.18,0.0,59692.36,13132.32,202.7,46357.33,Debit Card
ORD102581,2025-10-21,CUST18229,P305,Books,East,Social Media,Returning Customer,1,223.54,0.05,212.36,67.06,175.73,-30.43,COD
ORD108722,2025-10-21,CUST13731,P745,Home & Kitchen,West,Email,New Customer,1,7015.8,0.1,6314.22,1964.42,211.3,4138.5,Debit Card
ORD100389,2025-10-21,CUST17313,P205,Sports,East,Direct,Loyal Customer,2,2729.45,0.1,4913.0,1746.85,81.63,3084.52,Net Banking
ORD108589,2025-10-21,CUST13581,P862,Beauty,North,Paid Search,New Customer,2,1567.96,0.1,2822.33,1317.09,109.38,1395.87,Credit Card
ORD100602,2025-10-21,CUST19698,P384,Electronics,West,Referral,New Customer,1,14957.25,0.05,14209.39,3290.59,193.09,10725.7,UPI
ORD102369,2025-10-21,CUST15252,P140,Beauty,South,Organic Search,Returning Customer,2,1237.9,0.2,1980.64,1039.83,154.87,785.94,Credit Card
ORD102154,2025-10-21,CUST14447,P538,Electronics,North,Referral,Returning Customer,2,16697.03,0.2,26715.25,7346.69,210.17,19158.38,UPI
ORD101363,2025-10-21,CUST11254,P727,Beauty,Central,Direct,New Customer,1,1800.53,0.15,1530.45,756.22,77.87,696.36,COD
ORD100555,2025-10-21,CUST12403,P596,Fashion,East,Referral,Returning Customer,1,2549.9,0.05,2422.4,968.96,163.62,1289.82,COD
ORD103484,2025-10-21,CUST14714,P338,Fashion,Central,Email,Returning Customer,2,1325.78,0.05,2518.98,1007.59,208.68,1302.71,UPI
ORD103326,2025-10-21,CUST12917,P977,Sports,West,Organic Search,New Customer,1,3375.65,0.1,3038.09,1080.21,154.5,1803.37,Debit Card
ORD100914,2025-10-21,CUST12566,P960,Fashion,Central,Social Media,Returning Customer,1,1887.62,0.0,1887.62,717.3,165.45,1004.88,COD
ORD109229,2025-10-21,CUST18913,P208,Beauty,West,Direct,New Customer,3,1152.14,0.2,2765.14,1451.7,82.35,1231.09,Credit Card
ORD104920,2025-10-22,CUST18196,P605,Books,West,Paid Search,New Customer,1,470.49,0.0,470.49,141.15,53.15,276.19,Credit Card
ORD102022,2025-10-22,CUST16583,P195,Books,South,Organic Search,Returning Customer,1,607.18,0.0,607.18,182.15,220.92,204.11,Debit Card
ORD101326,2025-10-22,CUST10946,P921,Home & Kitchen,East,Organic Search,New Customer,1,7900.17,0.05,7505.16,2212.05,192.73,5100.39,Net Banking
ORD106858,2025-10-22,CUST17124,P681,Books,West,Paid Search,Returning Customer,1,875.51,0.25,656.63,262.65,55.39,338.59,Net Banking
ORD103889,2025-10-22,CUST15850,P104,Fashion,East,Paid Search,New Customer,1,2065.31,0.1,1858.78,784.82,193.89,880.08,Debit Card
ORD101079,2025-10-22,CUST18501,P858,Books,East,Paid Search,Returning Customer,1,642.97,0.25,482.23,192.89,151.49,137.84,Credit Card
ORD109494,2025-10-22,CUST11806,P632,Beauty,West,Direct,Returning Customer,2,1914.6,0.05,3637.75,1608.27,177.67,1851.81,UPI
ORD107156,2025-10-22,CUST12828,P110,Fashion,South,Paid Search,Loyal Customer,1,1757.3,0.1,1581.57,667.77,65.75,848.04,Credit Card
ORD104624,2025-10-22,CUST17522,P697,Books,North,Organic Search,Loyal Customer,1,628.29,0.15,534.05,188.49,55.26,290.3,Net Banking
ORD107641,2025-10-22,CUST12167,P609,Home & Kitchen,South,Social Media,Returning Customer,2,5280.72,0.0,10561.44,2957.2,143.12,7461.11,COD
ORD106379,2025-10-22,CUST12374,P320,Books,West,Organic Search,New Customer,2,496.75,0.0,993.5,298.05,93.41,602.05,Credit Card
ORD109592,2025-10-22,CUST16651,P728,Beauty,South,Paid Search,New Customer,2,1189.13,0.0,2378.26,998.87,160.01,1219.39,UPI
ORD101482,2025-10-22,CUST17110,P623,Fashion,Central,Direct,New Customer,1,2096.83,0.05,1991.99,796.79,215.35,979.84,COD
ORD100158,2025-10-22,CUST13830,P740,Home & Kitchen,North,Direct,New Customer,1,5304.27,0.0,5304.27,1485.2,192.14,3626.94,Net Banking
ORD103597,2025-10-22,CUST13207,P310,Fashion,East,Social Media,Loyal Customer,1,1697.79,0.05,1612.9,645.16,204.92,762.82,Credit Card
ORD104227,2025-10-23,CUST10019,P906,Beauty,West,Paid Search,Loyal Customer,1,978.94,0.05,929.99,411.15,72.29,446.54,Credit Card
ORD107021,2025-10-23,CUST18207,P976,Sports,East,Email,Returning Customer,1,1042.65,0.1,938.39,333.65,181.88,422.85,Debit Card
ORD109649,2025-10-23,CUST10756,P573,Home & Kitchen,South,Email,New Customer,2,5616.61,0.0,11233.21,3145.3,149.0,7938.91,UPI
ORD108227,2025-10-23,CUST19769,P918,Electronics,North,Referral,New Customer,2,21423.27,0.0,42846.53,9426.24,248.01,33172.28,COD
ORD104866,2025-10-23,CUST19762,P167,Home & Kitchen,West,Paid Search,Returning Customer,1,6024.17,0.2,4819.34,1686.77,87.2,3045.37,COD
ORD109107,2025-10-23,CUST12079,P812,Sports,South,Email,New Customer,2,1927.88,0.2,3084.62,1233.85,218.89,1631.88,Debit Card
ORD101955,2025-10-23,CUST18204,P964,Books,West,Social Media,New Customer,1,587.88,0.0,587.88,176.36,225.57,185.95,Net Banking
ORD100089,2025-10-23,CUST13642,P674,Fashion,South,Organic Search,New Customer,1,2247.21,0.05,2134.85,853.94,91.24,1189.66,COD
ORD109485,2025-10-23,CUST19581,P507,Beauty,North,Organic Search,Returning Customer,1,1629.85,0.1,1466.86,684.54,119.23,663.1,Credit Card
ORD100710,2025-10-23,CUST16039,P359,Sports,North,Direct,New Customer,1,2770.41,0.05,2631.89,886.53,134.63,1610.73,Credit Card
ORD101031,2025-10-23,CUST15128,P598,Fashion,North,Organic Search,New Customer,2,2245.04,0.15,3816.58,1706.23,156.39,1953.95,COD
ORD103911,2025-10-23,CUST10652,P929,Home & Kitchen,South,Email,Returning Customer,3,6397.11,0.15,16312.63,5373.57,49.97,10889.09,UPI
ORD109339,2025-10-23,CUST19824,P537,Fashion,South,Social Media,New Customer,3,1485.17,0.0,4455.52,1693.1,117.75,2644.67,Credit Card
ORD103980,2025-10-23,CUST10231,P734,Sports,East,Organic Search,New Customer,2,2591.08,0.1,4663.94,1658.29,108.36,2897.29,UPI
ORD100260,2025-10-24,CUST14781,P473,Beauty,East,Social Media,Loyal Customer,1,1373.22,0.1,1235.9,576.75,184.45,474.69,Net Banking
ORD109807,2025-10-24,CUST11568,P322,Beauty,East,Email,New Customer,1,1573.88,0.0,1573.88,661.03,74.0,838.85,COD
ORD104179,2025-10-24,CUST12633,P909,Home & Kitchen,North,Organic Search,New Customer,1,8391.39,0.1,7552.25,2349.59,98.88,5103.78,Credit Card
ORD102631,2025-10-24,CUST16911,P214,Beauty,South,Referral,Returning Customer,3,1048.06,0.25,2358.13,1320.55,182.08,855.49,Credit Card
ORD108471,2025-10-24,CUST14229,P291,Home & Kitchen,East,Email,Loyal Customer,3,5715.13,0.15,14573.58,4800.71,244.82,9528.05,UPI
ORD107858,2025-10-24,CUST11010,P523,Electronics,West,Referral,Returning Customer,1,28605.81,0.1,25745.23,6293.28,72.7,19379.25,Net Banking
ORD102597,2025-10-24,CUST19167,P639,Fashion,North,Referral,Loyal Customer,3,2015.4,0.05,5743.9,2297.56,164.85,3281.49,UPI
ORD101518,2025-10-24,CUST15583,P584,Home & Kitchen,North,Email,Returning Customer,1,5936.33,0.2,4749.06,1662.17,222.1,2864.79,UPI
ORD104510,2025-10-24,CUST12120,P968,Electronics,North,Direct,New Customer,1,29050.22,0.1,26145.2,6391.05,87.18,19666.97,Debit Card
ORD108442,2025-10-24,CUST17414,P862,Beauty,North,Email,New Customer,1,1649.21,0.1,1484.29,692.67,194.67,596.95,Credit Card
ORD103694,2025-10-24,CUST16596,P472,Home & Kitchen,South,Social Media,Loyal Customer,1,5508.04,0.25,4131.03,1542.25,152.63,2436.15,COD
ORD104235,2025-10-24,CUST14992,P365,Home & Kitchen,West,Organic Search,Loyal Customer,1,4975.66,0.15,4229.31,1393.18,221.61,2614.51,UPI
ORD103789,2025-10-24,CUST10327,P644,Books,South,Direct,Loyal Customer,3,408.25,0.05,1163.52,367.43,71.22,724.87,COD
ORD108597,2025-10-24,CUST17735,P551,Home & Kitchen,South,Organic Search,New Customer,1,5924.51,0.05,5628.28,1658.86,234.89,3734.53,UPI
ORD100879,2025-10-24,CUST10513,P476,Home & Kitchen,South,Social Media,Returning Customer,1,4495.89,0.2,3596.71,1258.85,129.1,2208.77,Credit Card
ORD104716,2025-10-24,CUST11058,P882,Fashion,South,Paid Search,New Customer,1,2404.52,0.05,2284.29,913.72,110.24,1260.33,Credit Card
ORD100357,2025-10-24,CUST11362,P338,Fashion,West,Direct,Returning Customer,2,1593.79,0.1,2868.83,1211.28,48.94,1608.6,Credit Card
ORD106934,2025-10-24,CUST17167,P794,Books,East,Social Media,Returning Customer,1,554.29,0.05,526.58,166.29,153.96,206.34,COD
ORD107438,2025-10-24,CUST18070,P352,Home & Kitchen,South,Social Media,Returning Customer,2,3916.69,0.15,6658.38,2193.35,195.62,4269.41,Credit Card
ORD105446,2025-10-24,CUST14393,P901,Home & Kitchen,South,Paid Search,Returning Customer,1,4706.29,0.1,4235.66,1317.76,116.09,2801.81,Credit Card
ORD100318,2025-10-24,CUST10219,P469,Electronics,South,Referral,New Customer,1,20682.09,0.0,20682.09,4550.06,89.14,16042.89,UPI
ORD100939,2025-10-24,CUST13827,P236,Fashion,South,Paid Search,New Customer,2,2710.89,0.1,4879.6,2060.28,108.08,2711.25,UPI
ORD101493,2025-10-24,CUST19350,P252,Electronics,East,Direct,Returning Customer,1,24420.65,0.15,20757.56,5372.54,65.23,15319.79,Net Banking
ORD103643,2025-10-25,CUST17681,P593,Fashion,South,Direct,Loyal Customer,1,3077.6,0.2,2462.08,1169.49,240.91,1051.68,Credit Card
ORD101450,2025-10-25,CUST14881,P226,Fashion,South,Organic Search,Loyal Customer,1,3050.67,0.2,2440.54,1159.25,227.93,1053.35,UPI
ORD107120,2025-10-25,CUST18421,P693,Books,East,Direct,New Customer,2,642.11,0.15,1091.59,385.27,113.15,593.17,Credit Card
ORD106308,2025-10-25,CUST17110,P813,Fashion,South,Paid Search,New Customer,2,2353.75,0.05,4472.13,1788.85,199.93,2483.35,UPI
ORD106199,2025-10-25,CUST10034,P311,Electronics,North,Direct,New Customer,2,15945.97,0.2,25513.56,7016.23,117.58,18379.75,Net Banking
ORD109600,2025-10-25,CUST16268,P867,Electronics,South,Social Media,New Customer,1,19487.85,0.15,16564.67,4287.33,189.01,12088.34,UPI
ORD103112,2025-10-25,CUST19641,P372,Beauty,South,Paid Search,New Customer,1,1110.85,0.0,1110.85,466.56,111.96,532.33,UPI
ORD107671,2025-10-25,CUST17421,P419,Fashion,South,Direct,New Customer,1,2368.25,0.0,2368.25,899.93,221.64,1246.67,COD
ORD107978,2025-10-25,CUST16361,P277,Beauty,East,Referral,New Customer,1,1432.82,0.25,1074.62,601.79,82.75,390.08,UPI
ORD105653,2025-10-25,CUST13475,P752,Home & Kitchen,Central,Referral,New Customer,1,5435.61,0.05,5163.83,1521.97,148.32,3493.54,UPI
ORD108997,2025-10-25,CUST19925,P148,Books,Central,Social Media,New Customer,2,592.0,0.1,1065.59,355.2,185.98,524.41,Net Banking
ORD101241,2025-10-25,CUST11489,P369,Sports,West,Organic Search,Returning Customer,1,2145.98,0.1,1931.38,686.71,246.11,998.56,Credit Card
ORD107470,2025-10-25,CUST16534,P852,Sports,North,Direct,New Customer,2,2369.27,0.2,3790.83,1516.33,132.47,2142.03,Debit Card
ORD109221,2025-10-25,CUST13749,P740,Fashion,South,Email,New Customer,1,2807.54,0.2,2246.04,1066.87,91.5,1087.66,Debit Card
ORD107696,2025-10-25,CUST10275,P583,Fashion,South,Email,Returning Customer,1,2046.73,0.2,1637.39,777.76,204.62,655.01,Credit Card
ORD100510,2025-10-25,CUST15838,P278,Beauty,Central,Email,New Customer,2,1654.87,0.1,2978.76,1390.09,139.69,1448.99,UPI
ORD101885,2025-10-25,CUST17158,P214,Fashion,South,Direct,Loyal Customer,1,2198.53,0.0,2198.53,835.44,95.93,1267.16,UPI
ORD106807,2025-10-26,CUST16111,P248,Fashion,Central,Social Media,New Customer,2,2592.03,0.2,4147.25,1969.94,49.58,2127.72,Credit Card
ORD109343,2025-10-26,CUST13891,P694,Sports,North,Direct,New Customer,1,3256.51,0.25,2442.38,1042.08,184.94,1215.36,Debit Card
ORD104337,2025-10-26,CUST12136,P755,Books,South,Paid Search,New Customer,1,504.59,0.05,479.36,151.38,247.31,80.68,UPI
ORD104509,2025-10-26,CUST17417,P753,Books,Central,Paid Search,New Customer,1,423.69,0.1,381.32,127.11,140.13,114.09,Credit Card
ORD103020,2025-10-26,CUST15309,P624,Home & Kitchen,South,Referral,Loyal Customer,1,5223.44,0.15,4439.92,1462.56,106.92,2870.44,Credit Card
ORD106042,2025-10-26,CUST10061,P744,Fashion,South,Organic Search,Returning Customer,1,2949.74,0.1,2654.77,1120.9,200.4,1333.46,Net Banking
